id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
290,28646.0,0.006656,0,0,0,32768,0,0,0,1
291,28660.0,0.00464,0,0,0,1024,0,0,0,0
292,28669.0,0.004256,0,0,0,8200,0,0,0,0
293,28700.0,0.093535,32,1,1,0,0,0,0,0
294,28821.0,0.003872,0,0,0,8200,0,0,0,2
295,28841.0,0.002944,0,0,0,1024,0,0,0,2
296,28889.0,0.001343,0,1,0,0,0,0,0,0
297,29265.0,0.0016,0,1,0,0,0,0,0,0
298,29508.0,0.001824,0,0,0,4096,0,0,0,1
299,29527.0,0.006623,0,0,0,32768,0,0,0,1
300,29541.0,0.00464,0,0,0,1024,0,0,0,0
301,29552.0,0.004224,0,0,0,8200,0,0,0,0
302,29583.0,0.09344,32,1,1,0,0,0,0,0
303,29704.0,0.00384,0,0,0,8200,0,0,0,2
304,29724.0,0.002944,0,0,0,1024,0,0,0,2
305,29774.0,0.001312,0,1,0,0,0,0,0,0
306,30128.0,0.0016,0,1,0,0,0,0,0,0
307,30378.0,0.001824,0,0,0,4096,0,0,0,1
308,30399.0,0.006656,0,0,0,32768,0,0,0,1
309,30413.0,0.004672,0,0,0,1024,0,0,0,0
310,30423.0,0.004224,0,0,0,8200,0,0,0,0
311,30455.0,0.092991,32,1,1,0,0,0,0,0
312,30576.0,0.004064,0,0,0,8200,0,0,0,2
313,30597.0,0.002912,0,0,0,1024,0,0,0,2
314,30660.0,0.001344,0,1,0,0,0,0,0,0
315,31171.0,0.0016,0,1,0,0,0,0,0,0
316,31403.0,0.001824,0,0,0,4096,0,0,0,1
317,31786.0,0.006624,0,0,0,32768,0,0,0,1
318,31804.0,0.00464,0,0,0,1024,0,0,0,0
319,31828.0,0.004224,0,0,0,8200,0,0,0,0
320,31861.0,0.092927,32,1,1,0,0,0,0,0
321,31985.0,0.00384,0,0,0,8200,0,0,0,2
322,32005.0,0.002944,0,0,0,1024,0,0,0,2
323,32057.0,0.001312,0,1,0,0,0,0,0,0
324,32436.0,0.001632,0,1,0,0,0,0,0,0
325,32667.0,0.001856,0,0,0,4096,0,0,0,1
326,32686.0,0.006656,0,0,0,32768,0,0,0,1
327,32700.0,0.00464,0,0,0,1024,0,0,0,0
328,32709.0,0.004224,0,0,0,8200,0,0,0,0
329,32741.0,0.093152,32,1,1,0,0,0,0,0
330,32863.0,0.00384,0,0,0,8200,0,0,0,2
331,32883.0,0.002943,0,0,0,1024,0,0,0,2
332,32932.0,0.001312,0,1,0,0,0,0,0,0
333,33289.0,0.001632,0,1,0,0,0,0,0,0
334,33521.0,0.001824,0,0,0,4096,0,0,0,1
335,33539.0,0.006624,0,0,0,32768,0,0,0,1
336,33554.0,0.00464,0,0,0,1024,0,0,0,0
337,33563.0,0.004416,0,0,0,8200,0,0,0,0
338,33595.0,0.093023,32,1,1,0,0,0,0,0
339,33715.0,0.003872,0,0,0,8200,0,0,0,2
340,33735.0,0.002912,0,0,0,1024,0,0,0,2
341,33784.0,0.001312,0,1,0,0,0,0,0,0
342,34139.0,0.0016,0,1,0,0,0,0,0,0
343,34448.0,0.001824,0,0,0,4096,0,0,0,1
344,34467.0,0.006656,0,0,0,32768,0,0,0,1
345,34483.0,0.00464,0,0,0,1024,0,0,0,0
346,34492.0,0.004224,0,0,0,8200,0,0,0,0
347,34524.0,0.09296,32,1,1,0,0,0,0,0
348,34658.0,0.004096,0,0,0,8200,0,0,0,2
349,34679.0,0.002912,0,0,0,1024,0,0,0,2
350,34728.0,0.001312,0,1,0,0,0,0,0,0
351,35095.0,0.001568,0,1,0,0,0,0,0,0
352,35326.0,0.001856,0,0,0,4096,0,0,0,1
353,35346.0,0.006624,0,0,0,32768,0,0,0,1
354,35360.0,0.00464,0,0,0,1024,0,0,0,0
355,35369.0,0.004224,0,0,0,8200,0,0,0,0
356,35400.0,0.093343,32,1,1,0,0,0,0,0
357,35521.0,0.003872,0,0,0,8200,0,0,0,2
358,35541.0,0.002944,0,0,0,1024,0,0,0,2
359,35590.0,0.001312,0,1,0,0,0,0,0,0
360,35945.0,0.001632,0,1,0,0,0,0,0,0
361,36175.0,0.001824,0,0,0,4096,0,0,0,1
362,36194.0,0.006624,0,0,0,32768,0,0,0,1
363,36209.0,0.00464,0,0,0,1024,0,0,0,0
364,36218.0,0.004224,0,0,0,8200,0,0,0,0
365,36249.0,0.093792,32,1,1,0,0,0,0,0
366,36370.0,0.00384,0,0,0,8200,0,0,0,2
367,36391.0,0.002944,0,0,0,1024,0,0,0,2
368,36439.0,0.001312,0,1,0,0,0,0,0,0
369,36795.0,0.0016,0,1,0,0,0,0,0,0
370,37034.0,0.001824,0,0,0,4096,0,0,0,1
371,37054.0,0.006656,0,0,0,32768,0,0,0,1
372,37068.0,0.00464,0,0,0,1024,0,0,0,0
373,37078.0,0.004224,0,0,0,8200,0,0,0,0
374,37109.0,0.093087,32,1,1,0,0,0,0,0
375,37229.0,0.00384,0,0,0,8200,0,0,0,2
376,37247.0,0.002912,0,0,0,1024,0,0,0,2
377,37296.0,0.00128,0,1,0,0,0,0,0,0
378,37654.0,0.0016,0,1,0,0,0,0,0,0
379,37893.0,0.001856,0,0,0,4096,0,0,0,1
380,37912.0,0.006656,0,0,0,32768,0,0,0,1
381,37926.0,0.00464,0,0,0,1024,0,0,0,0
382,37935.0,0.004224,0,0,0,8200,0,0,0,0
383,37966.0,0.093247,32,1,1,0,0,0,0,0
384,38086.0,0.00384,0,0,0,8200,0,0,0,2
385,38104.0,0.002944,0,0,0,1024,0,0,0,2
386,38153.0,0.001312,0,1,0,0,0,0,0,0
387,38537.0,0.0016,0,1,0,0,0,0,0,0
388,38791.0,0.001856,0,0,0,4096,0,0,0,1
389,38809.0,0.006656,0,0,0,32768,0,0,0,1
390,38823.0,0.004608,0,0,0,1024,0,0,0,0
391,38832.0,0.004224,0,0,0,8200,0,0,0,0
392,38863.0,0.093311,32,1,1,0,0,0,0,0
393,38983.0,0.003872,0,0,0,8200,0,0,0,2
394,39002.0,0.002912,0,0,0,1024,0,0,0,2
395,39062.0,0.00128,0,1,0,0,0,0,0,0
396,39437.0,0.001632,0,1,0,0,0,0,0,0
397,39676.0,0.001824,0,0,0,4096,0,0,0,1
398,39696.0,0.006656,0,0,0,32768,0,0,0,1
399,39710.0,0.00464,0,0,0,1024,0,0,0,0
400,39720.0,0.004256,0,0,0,8200,0,0,0,0
401,39752.0,0.092799,32,1,1,0,0,0,0,0
402,39872.0,0.00384,0,0,0,8200,0,0,0,2
403,39891.0,0.002944,0,0,0,1024,0,0,0,2
404,39940.0,0.001312,0,1,0,0,0,0,0,0
405,40297.0,0.001632,0,1,0,0,0,0,0,0
406,40532.0,0.001824,0,0,0,4096,0,0,0,1
407,40551.0,0.006623,0,0,0,32768,0,0,0,1
408,40565.0,0.00464,0,0,0,1024,0,0,0,0
409,40575.0,0.004192,0,0,0,8200,0,0,0,0
410,40606.0,0.093376,32,1,1,0,0,0,0,0
411,40726.0,0.003872,0,0,0,8200,0,0,0,2
412,40745.0,0.002944,0,0,0,1024,0,0,0,2
413,40793.0,0.001312,0,1,0,0,0,0,0,0
414,41156.0,0.001632,0,1,0,0,0,0,0,0
415,41396.0,0.001824,0,0,0,4096,0,0,0,1
416,41416.0,0.006656,0,0,0,32768,0,0,0,1
417,41432.0,0.00464,0,0,0,1024,0,0,0,0
418,41441.0,0.004224,0,0,0,8200,0,0,0,0
419,41472.0,0.092959,32,1,1,0,0,0,0,0
420,41592.0,0.00384,0,0,0,8200,0,0,0,2
421,41612.0,0.002944,0,0,0,1024,0,0,0,2
422,41661.0,0.001312,0,1,0,0,0,0,0,0
423,42047.0,0.001664,0,1,0,0,0,0,0,0
424,42300.0,0.001824,0,0,0,4096,0,0,0,1
425,42326.0,0.006656,0,0,0,32768,0,0,0,1
426,42341.0,0.00464,0,0,0,1024,0,0,0,0
427,42351.0,0.004192,0,0,0,8200,0,0,0,0
428,42382.0,0.092863,32,1,1,0,0,0,0,0
429,42503.0,0.00384,0,0,0,8200,0,0,0,2
430,42526.0,0.002912,0,0,0,1024,0,0,0,2
431,42577.0,0.001312,0,1,0,0,0,0,0,0
432,42936.0,0.001632,0,1,0,0,0,0,0,0
433,43167.0,0.001824,0,0,0,4096,0,0,0,1
434,43187.0,0.006656,0,0,0,32768,0,0,0,1
435,43201.0,0.00464,0,0,0,1024,0,0,0,0
436,43210.0,0.004224,0,0,0,8200,0,0,0,0
437,43241.0,0.093023,32,1,1,0,0,0,0,0
438,43362.0,0.003872,0,0,0,8200,0,0,0,2
439,43387.0,0.003136,0,0,0,1024,0,0,0,2
440,43435.0,0.001344,0,1,0,0,0,0,0,0
441,43790.0,0.0016,0,1,0,0,0,0,0,0
442,44020.0,0.001856,0,0,0,4096,0,0,0,1
443,44039.0,0.006656,0,0,0,32768,0,0,0,1
444,44053.0,0.004672,0,0,0,1024,0,0,0,0
445,44064.0,0.004192,0,0,0,8200,0,0,0,0
446,44095.0,0.093696,32,1,1,0,0,0,0,0
447,44216.0,0.003872,0,0,0,8200,0,0,0,2
448,44236.0,0.002912,0,0,0,1024,0,0,0,2
449,44285.0,0.001312,0,1,0,0,0,0,0,0
450,44639.0,0.0016,0,1,0,0,0,0,0,0
451,44869.0,0.001856,0,0,0,4096,0,0,0,1
452,44889.0,0.006656,0,0,0,32768,0,0,0,1
453,44903.0,0.004672,0,0,0,1024,0,0,0,0
454,44912.0,0.004192,0,0,0,8200,0,0,0,0
455,44943.0,0.092959,32,1,1,0,0,0,0,0
456,45063.0,0.003872,0,0,0,8200,0,0,0,2
457,45083.0,0.002944,0,0,0,1024,0,0,0,2
458,45131.0,0.001312,0,1,0,0,0,0,0,0
459,45487.0,0.0016,0,1,0,0,0,0,0,0
460,45718.0,0.001856,0,0,0,4096,0,0,0,1
461,45737.0,0.006656,0,0,0,32768,0,0,0,1
462,45750.0,0.00464,0,0,0,1024,0,0,0,0
463,45760.0,0.004256,0,0,0,8200,0,0,0,0
464,45791.0,0.093119,32,1,1,0,0,0,0,0
465,45911.0,0.003872,0,0,0,8200,0,0,0,2
466,45931.0,0.002912,0,0,0,1024,0,0,0,2
467,45979.0,0.00128,0,1,0,0,0,0,0,0
468,46342.0,0.001632,0,1,0,0,0,0,0,0
469,46575.0,0.001856,0,0,0,4096,0,0,0,1
470,46594.0,0.006656,0,0,0,32768,0,0,0,1
471,46609.0,0.00464,0,0,0,1024,0,0,0,0
472,46618.0,0.004224,0,0,0,8200,0,0,0,0
473,46650.0,0.093728,32,1,1,0,0,0,0,0
474,46771.0,0.00384,0,0,0,8200,0,0,0,2
475,46792.0,0.002944,0,0,0,1024,0,0,0,2
476,46841.0,0.001312,0,1,0,0,0,0,0,0
477,47200.0,0.0016,0,1,0,0,0,0,0,0
478,47458.0,0.001824,0,0,0,4096,0,0,0,1
479,47478.0,0.006656,0,0,0,32768,0,0,0,1
480,47492.0,0.00464,0,0,0,1024,0,0,0,0
