id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
438,43.53,0.003904,0,0,0,8200,0,0,0,2
439,43.55,0.002976,0,0,0,1024,0,0,0,2
440,43.6,0.001504,0,0,0,0,0,0,0,0
441,43.97,0.001408,0,0,0,0,0,0,0,0
442,44.2,0.001888,0,0,0,4096,0,0,0,1
443,44.22,0.006656,0,0,0,32768,0,0,0,1
444,44.24,0.004672,0,0,0,1024,0,0,0,0
445,44.25,0.004224,0,0,0,8200,0,0,0,0
446,44.28,0.093343,32,1.0,1,0,0,0,0,0
447,44.4,0.003904,0,0,0,8200,0,0,0,2
448,44.42,0.002976,0,0,0,1024,0,0,0,2
449,44.47,0.001504,0,0,0,0,0,0,0,0
450,44.84,0.001408,0,0,0,0,0,0,0,0
451,45.09,0.001856,0,0,0,4096,0,0,0,1
452,45.11,0.006688,0,0,0,32768,0,0,0,1
453,45.13,0.00464,0,0,0,1024,0,0,0,0
454,45.14,0.004256,0,0,0,8200,0,0,0,0
455,45.17,0.093855,32,1.0,1,0,0,0,0,0
456,45.3,0.00384,0,0,0,8200,0,0,0,2
457,45.32,0.002944,0,0,0,1024,0,0,0,2
458,45.37,0.001472,0,0,0,0,0,0,0,0
459,45.77,0.001376,0,0,0,0,0,0,0,0
460,46.01,0.001856,0,0,0,4096,0,0,0,1
461,46.03,0.006688,0,0,0,32768,0,0,0,1
462,46.05,0.00464,0,0,0,1024,0,0,0,0
463,46.06,0.004224,0,0,0,8200,0,0,0,0
464,46.09,0.092895,32,1.0,1,0,0,0,0,0
465,46.21,0.003872,0,0,0,8200,0,0,0,2
466,46.23,0.003008,0,0,0,1024,0,0,0,2
467,46.28,0.001472,0,0,0,0,0,0,0,0
468,46.64,0.001408,0,0,0,0,0,0,0,0
469,46.89,0.001856,0,0,0,4096,0,0,0,1
470,46.91,0.006688,0,0,0,32768,0,0,0,1
471,46.92,0.00464,0,0,0,1024,0,0,0,0
472,46.93,0.004256,0,0,0,8200,0,0,0,0
473,46.96,0.092672,32,1.0,1,0,0,0,0,0
474,47.09,0.003872,0,0,0,8200,0,0,0,2
475,47.1,0.002976,0,0,0,1024,0,0,0,2
476,47.15,0.001504,0,0,0,0,0,0,0,0
477,47.52,0.001408,0,0,0,0,0,0,0,0
478,47.79,0.001856,0,0,0,4096,0,0,0,1
479,47.81,0.006688,0,0,0,32768,0,0,0,1
480,47.82,0.004672,0,0,0,1024,0,0,0,0
481,47.83,0.004224,0,0,0,8200,0,0,0,0
482,47.86,0.092864,32,1.0,1,0,0,0,0,0
483,47.98,0.003904,0,0,0,8200,0,0,0,2
484,48.0,0.002976,0,0,0,1024,0,0,0,2
485,48.05,0.001504,0,0,0,0,0,0,0,0
486,48.42,0.001376,0,0,0,0,0,0,0,0
487,48.67,0.001888,0,0,0,4096,0,0,0,1
488,48.69,0.006655,0,0,0,32768,0,0,0,1
489,48.7,0.00464,0,0,0,1024,0,0,0,0
490,48.71,0.004224,0,0,0,8200,0,0,0,0
491,48.74,0.093824,32,1.0,1,0,0,0,0,0
492,48.86,0.003904,0,0,0,8200,0,0,0,2
