id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
275,198.241,0.04032,137,0.344,3,0,0,0,0,0
276,198.284,0.03888,137,0.344,3,0,0,0,0,0
277,198.326,0.041536,138,0.344,3,0,0,0,0,0
278,198.371,0.039104,138,0.344,3,0,0,0,0,0
279,198.413,0.040448,139,0.344,3,0,0,0,0,0
280,198.456,0.038944,139,0.344,3,0,0,0,0,0
281,198.498,0.043264,140,0.344,3,0,0,0,0,0
282,198.544,0.038848,140,0.344,3,0,0,0,0,0
283,198.585,0.040896,141,0.344,3,0,0,0,0,0
284,198.629,0.039167,141,0.344,3,0,0,0,0,0
285,198.672,0.041568,142,0.344,3,0,0,0,0,0
286,198.716,0.03968,142,0.344,3,0,0,0,0,0
287,198.759,0.041088,143,0.344,3,0,0,0,0,0
288,198.803,0.039136,143,0.344,3,0,0,0,0,0
289,198.845,0.04448,144,0.344,3,0,0,0,0,0
290,198.893,0.039488,144,0.344,3,0,0,0,0,0
291,198.935,0.040928,145,0.344,3,0,0,0,0,0
292,198.979,0.039424,145,0.344,3,0,0,0,0,0
293,199.021,0.041792,146,0.344,3,0,0,0,0,0
294,199.066,0.039711,146,0.344,3,0,0,0,0,0
295,199.109,0.041472,147,0.344,3,0,0,0,0,0
296,199.154,0.03968,147,0.344,3,0,0,0,0,0
297,199.197,0.043744,148,0.344,3,0,0,0,0,0
298,199.244,0.039328,148,0.344,3,0,0,0,0,0
299,199.287,0.041184,149,0.344,3,0,0,0,0,0
300,199.331,0.039968,149,0.344,3,0,0,0,0,0
301,199.374,0.042848,150,0.344,3,0,0,0,0,0
302,199.42,0.039776,150,0.344,3,0,0,0,0,0
303,199.463,0.041472,151,0.344,3,0,0,0,0,0
304,199.508,0.039775,151,0.344,3,0,0,0,0,0
305,199.551,0.043648,152,0.344,3,0,0,0,0,0
306,199.598,0.04,152,0.344,3,0,0,0,0,0
307,199.64,0.041472,153,0.344,3,0,0,0,0,0
308,199.685,0.039776,153,0.344,3,0,0,0,0,0
309,199.727,0.042592,154,0.344,3,0,0,0,0,0
310,199.773,0.040224,154,0.344,3,0,0,0,0,0
311,199.817,0.041376,155,0.344,3,0,0,0,0,0
312,199.861,0.040128,155,0.344,3,0,0,0,0,0
313,199.904,0.044,156,0.344,3,0,0,0,0,0
314,199.951,0.040191,156,0.344,3,0,0,0,0,0
315,199.994,0.041984,157,0.344,3,0,0,0,0,0
316,200.039,0.040416,157,0.344,3,0,0,0,0,0
317,200.082,0.042784,158,0.344,3,0,0,0,0,0
318,200.128,0.04,158,0.344,3,0,0,0,0,0
319,200.171,0.041792,159,0.344,3,0,0,0,0,0
320,200.216,0.040448,159,0.344,3,0,0,0,0,0
321,200.26,0.04384,160,0.344,3,0,0,0,0,0
322,200.306,0.040064,160,0.344,3,0,0,0,0,0
323,200.349,0.042144,161,0.344,3,0,0,0,0,0
324,200.394,0.040223,161,0.344,3,0,0,0,0,0
325,200.436,0.04272,162,0.344,3,0,0,0,0,0
326,200.482,0.040928,162,0.344,3,0,0,0,0,0
327,200.526,0.041824,163,0.344,3,0,0,0,0,0
328,200.57,0.040672,163,0.344,3,0,0,0,0,0
329,200.614,0.044448,164,0.344,3,0,0,0,0,0
330,200.662,0.040256,164,0.344,3,0,0,0,0,0
331,200.705,0.04224,165,0.344,3,0,0,0,0,0
332,200.751,0.040064,165,0.344,3,0,0,0,0,0
333,200.794,0.043264,166,0.344,3,0,0,0,0,0
334,200.839,0.040159,166,0.344,3,0,0,0,0,0
335,200.882,0.04256,167,0.344,3,0,0,0,0,0
336,200.928,0.040768,167,0.344,3,0,0,0,0,0
337,200.972,0.045088,168,0.344,3,0,0,0,0,0
338,201.02,0.040768,168,0.344,3,0,0,0,0,0
339,201.064,0.04256,169,0.344,3,0,0,0,0,0
340,201.109,0.041024,169,0.344,3,0,0,0,0,0
341,201.153,0.04368,170,0.344,3,0,0,0,0,0
342,201.2,0.041952,170,0.344,3,0,0,0,0,0
343,201.245,0.042976,171,0.344,3,0,0,0,0,0
344,201.291,0.040895,171,0.344,3,0,0,0,0,0
345,201.335,0.0456,172,0.344,3,0,0,0,0,0
346,201.383,0.040544,172,0.344,3,0,0,0,0,0
347,201.427,0.042688,173,0.344,3,0,0,0,0,0
348,201.472,0.040992,173,0.344,3,0,0,0,0,0
349,201.516,0.043424,174,0.344,3,0,0,0,0,0
350,201.562,0.040928,174,0.344,3,0,0,0,0,0
351,201.606,0.042816,175,0.344,3,0,0,0,0,0
352,201.651,0.041568,175,0.344,3,0,0,0,0,0
353,201.696,0.045151,176,0.344,3,0,0,0,0,0
354,201.744,0.040832,176,0.344,3,0,0,0,0,0
