id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
482,28.47,0.003904,16,1.0,1,0,0,0,0,0
483,28.492,0.057024,8192,0,13,0,0,0,0,0
484,28.566,0.003904,16,1.0,1,0,0,0,0,0
485,28.588,0.056896,8192,0,13,0,0,0,0,0
486,28.662,0.004704,16,1.0,1,0,0,0,0,0
487,28.685,0.056512,8192,0,13,0,0,0,0,0
488,28.758,0.004736,16,1.0,1,0,0,0,0,0
489,28.781,0.056832,8192,0,13,0,0,0,0,0
490,28.856,0.004736,16,1.0,1,0,0,0,0,0
491,28.878,0.056703,8192,0,13,0,0,0,0,0
492,28.953,0.004672,16,1.0,1,0,0,0,0,0
493,28.975,0.056608,8192,0,13,0,0,0,0,0
494,29.076,0.004704,16,1.0,1,0,0,0,0,0
495,29.099,0.056224,8192,0,13,0,0,0,0,0
496,29.173,0.004736,16,1.0,1,0,0,0,0,0
497,29.195,0.056512,8192,0,13,0,0,0,0,0
498,29.27,0.004704,16,1.0,1,0,0,0,0,0
499,29.292,0.056544,8192,0,13,0,0,0,0,0
500,29.369,0.004672,16,1.0,1,0,0,0,0,0
501,29.391,0.056448,8192,0,13,0,0,0,0,0
502,29.465,0.004736,16,1.0,1,0,0,0,0,0
503,29.488,0.056032,8192,0,13,0,0,0,0,0
504,29.561,0.004704,16,1.0,1,0,0,0,0,0
505,29.583,0.056352,8192,0,13,0,0,0,0,0
506,29.657,0.003808,16,1.0,1,0,0,0,0,0
507,29.679,0.056319,8192,0,13,0,0,0,0,0
508,29.752,0.003808,16,1.0,1,0,0,0,0,0
509,29.774,0.056256,8192,0,13,0,0,0,0,0
510,29.847,0.004704,16,1.0,1,0,0,0,0,0
511,29.869,0.055807,8192,0,13,0,0,0,0,0
512,29.943,0.004704,16,1.0,1,0,0,0,0,0
513,29.965,0.056096,8192,0,13,0,0,0,0,0
514,30.039,0.004704,16,1.0,1,0,0,0,0,0
515,30.061,0.056095,8192,0,13,0,0,0,0,0
516,30.135,0.004736,16,1.0,1,0,0,0,0,0
517,30.157,0.056,8192,0,13,0,0,0,0,0
518,30.231,0.004736,16,1.0,1,0,0,0,0,0
519,30.253,0.055679,8192,0,13,0,0,0,0,0
520,30.326,0.003776,16,1.0,1,0,0,0,0,0
521,30.347,0.05584,8192,0,13,0,0,0,0,0
522,30.428,0.004704,16,1.0,1,0,0,0,0,0
523,30.451,0.055871,8192,0,13,0,0,0,0,0
524,30.525,0.004672,16,1.0,1,0,0,0,0,0
525,30.547,0.05568,8192,0,13,0,0,0,0,0
526,30.621,0.004672,16,1.0,1,0,0,0,0,0
527,30.644,0.055455,8192,0,13,0,0,0,0,0
528,30.73,0.004704,16,1.0,1,0,0,0,0,0
529,30.753,0.055584,8192,0,13,0,0,0,0,0
530,30.826,0.004672,16,1.0,1,0,0,0,0,0
531,30.849,0.055615,8192,0,13,0,0,0,0,0
532,30.922,0.004704,16,1.0,1,0,0,0,0,0
533,30.944,0.055488,8192,0,13,0,0,0,0,0
534,31.017,0.004672,16,1.0,1,0,0,0,0,0
535,31.039,0.055231,8192,0,13,0,0,0,0,0
536,31.112,0.003808,16,1.0,1,0,0,0,0,0
537,31.133,0.055392,8192,0,13,0,0,0,0,0
538,31.206,0.004704,16,1.0,1,0,0,0,0,0
539,31.228,0.055456,8192,0,13,0,0,0,0,0
540,31.301,0.004672,16,1.0,1,0,0,0,0,0
541,31.323,0.055328,8192,0,13,0,0,0,0,0
542,31.395,0.004672,16,1.0,1,0,0,0,0,0
543,31.418,0.054944,8192,0,13,0,0,0,0,0
544,31.491,0.004639,16,1.0,1,0,0,0,0,0
545,31.512,0.055136,8192,0,13,0,0,0,0,0
546,31.585,0.004704,16,1.0,1,0,0,0,0,0
547,31.607,0.055168,8192,0,13,0,0,0,0,0
548,31.68,0.004704,16,1.0,1,0,0,0,0,0
549,31.702,0.055008,8192,0,13,0,0,0,0,0
550,31.775,0.004704,16,1.0,1,0,0,0,0,0
551,31.797,0.054816,8192,0,13,0,0,0,0,0
552,31.869,0.004736,16,1.0,1,0,0,0,0,0
553,31.891,0.054879,8192,0,13,0,0,0,0,0
554,31.964,0.004608,16,1.0,1,0,0,0,0,0
555,31.986,0.054848,8192,0,13,0,0,0,0,0
556,32.058,0.004608,16,1.0,1,0,0,0,0,0
557,32.08,0.054751,8192,0,13,0,0,0,0,0
558,32.152,0.00464,16,1.0,1,0,0,0,0,0
559,32.175,0.05456,8192,0,13,0,0,0,0,0
560,32.247,0.00464,16,1.0,1,0,0,0,0,0
561,32.269,0.054719,8192,0,13,0,0,0,0,0
562,32.342,0.004704,16,1.0,1,0,0,0,0,0
563,32.365,0.054688,8192,0,13,0,0,0,0,0
564,32.437,0.00464,16,1.0,1,0,0,0,0,0
565,32.459,0.054495,8192,0,13,0,0,0,0,0
566,32.53,0.00464,16,1.0,1,0,0,0,0,0
567,32.553,0.054304,8192,0,13,0,0,0,0,0
568,32.625,0.004704,16,1.0,1,0,0,0,0,0
569,32.647,0.054463,8192,0,13,0,0,0,0,0
570,32.721,0.004704,16,1.0,1,0,0,0,0,0
571,32.744,0.054432,8192,0,13,0,0,0,0,0
572,32.816,0.004704,16,1.0,1,0,0,0,0,0
573,32.839,0.05424,8192,0,13,0,0,0,0,0
574,32.911,0.004704,16,1.0,1,0,0,0,0,0
575,32.933,0.053984,8192,0,13,0,0,0,0,0
576,33.018,0.004704,16,1.0,1,0,0,0,0,0
577,33.04,0.054176,8192,0,13,0,0,0,0,0
578,33.113,0.004704,16,1.0,1,0,0,0,0,0
579,33.135,0.054208,8192,0,13,0,0,0,0,0
580,33.207,0.004672,16,1.0,1,0,0,0,0,0
581,33.229,0.053984,8192,0,13,0,0,0,0,0
582,33.301,0.004736,16,1.0,1,0,0,0,0,0
583,33.323,0.053632,8192,0,13,0,0,0,0,0
584,33.395,0.004704,16,1.0,1,0,0,0,0,0
585,33.418,0.05392,8192,0,13,0,0,0,0,0
586,33.49,0.004672,16,1.0,1,0,0,0,0,0
587,33.512,0.053856,8192,0,13,0,0,0,0,0
588,33.583,0.004672,16,1.0,1,0,0,0,0,0
589,33.606,0.053536,8192,0,13,0,0,0,0,0
590,33.677,0.004736,16,1.0,1,0,0,0,0,0
591,33.699,0.053376,8192,0,13,0,0,0,0,0
592,33.77,0.004704,16,1.0,1,0,0,0,0,0
593,33.792,0.053472,8192,0,13,0,0,0,0,0
594,33.864,0.004704,16,1.0,1,0,0,0,0,0
595,33.886,0.053503,8192,0,13,0,0,0,0,0
596,33.957,0.00464,16,1.0,1,0,0,0,0,0
597,33.979,0.05328,8192,0,13,0,0,0,0,0
598,34.05,0.00464,16,1.0,1,0,0,0,0,0
599,34.072,0.053087,8192,0,13,0,0,0,0,0
600,34.143,0.004704,16,1.0,1,0,0,0,0,0
601,34.165,0.053184,8192,0,13,0,0,0,0,0
602,34.236,0.004672,16,1.0,1,0,0,0,0,0
603,34.259,0.053279,8192,0,13,0,0,0,0,0
604,34.329,0.003808,16,1.0,1,0,0,0,0,0
605,34.351,0.053024,8192,0,13,0,0,0,0,0
606,34.421,0.003808,16,1.0,1,0,0,0,0,0
607,34.443,0.052704,8192,0,13,0,0,0,0,0
608,34.513,0.004704,16,1.0,1,0,0,0,0,0
609,34.535,0.05296,8192,0,13,0,0,0,0,0
610,34.606,0.004704,16,1.0,1,0,0,0,0,0
611,34.629,0.052992,8192,0,13,0,0,0,0,0
612,34.7,0.004671,16,1.0,1,0,0,0,0,0
613,34.722,0.052768,8192,0,13,0,0,0,0,0
614,34.792,0.004672,16,1.0,1,0,0,0,0,0
615,34.814,0.052352,8192,0,13,0,0,0,0,0
616,34.884,0.004704,16,1.0,1,0,0,0,0,0
617,34.906,0.052704,8192,0,13,0,0,0,0,0
618,34.977,0.004704,16,1.0,1,0,0,0,0,0
619,34.999,0.05264,8192,0,13,0,0,0,0,0
620,35.069,0.00464,16,1.0,1,0,0,0,0,0
621,35.091,0.052543,8192,0,13,0,0,0,0,0
622,35.161,0.004704,16,1.0,1,0,0,0,0,0
623,35.183,0.052128,8192,0,13,0,0,0,0,0
624,35.252,0.003808,16,1.0,1,0,0,0,0,0
625,35.274,0.052351,8192,0,13,0,0,0,0,0
626,35.344,0.003808,16,1.0,1,0,0,0,0,0
627,35.365,0.052384,8192,0,13,0,0,0,0,0
628,35.435,0.003776,16,1.0,1,0,0,0,0,0
629,35.463,0.052223,8192,0,13,0,0,0,0,0
630,35.533,0.004704,16,1.0,1,0,0,0,0,0
631,35.556,0.051872,8192,0,13,0,0,0,0,0
632,35.625,0.004736,16,1.0,1,0,0,0,0,0
633,35.647,0.052192,8192,0,13,0,0,0,0,0
634,35.717,0.004704,16,1.0,1,0,0,0,0,0
635,35.74,0.052224,8192,0,13,0,0,0,0,0
636,35.809,0.004704,16,1.0,1,0,0,0,0,0
637,35.832,0.052032,8192,0,13,0,0,0,0,0
638,35.901,0.003744,16,1.0,1,0,0,0,0,0
639,35.922,0.051584,8192,0,13,0,0,0,0,0
640,35.991,0.003808,16,1.0,1,0,0,0,0,0
641,36.012,0.051968,8192,0,13,0,0,0,0,0
642,36.082,0.004704,16,1.0,1,0,0,0,0,0
643,36.104,0.051967,8192,0,13,0,0,0,0,0
644,36.174,0.00464,16,1.0,1,0,0,0,0,0
645,36.196,0.051808,8192,0,13,0,0,0,0,0
646,36.264,0.00464,16,1.0,1,0,0,0,0,0
647,36.287,0.051455,8192,0,13,0,0,0,0,0
648,36.356,0.004672,16,1.0,1,0,0,0,0,0
649,36.378,0.051744,8192,0,13,0,0,0,0,0
650,36.448,0.004704,16,1.0,1,0,0,0,0,0
651,36.47,0.051679,8192,0,13,0,0,0,0,0
652,36.539,0.004704,16,1.0,1,0,0,0,0,0
653,36.561,0.051552,8192,0,13,0,0,0,0,0
654,36.63,0.004704,16,1.0,1,0,0,0,0,0
655,36.652,0.051168,8192,0,13,0,0,0,0,0
656,36.721,0.004704,16,1.0,1,0,0,0,0,0
657,36.743,0.051552,8192,0,13,0,0,0,0,0
658,36.813,0.004672,16,1.0,1,0,0,0,0,0
659,36.835,0.051552,8192,0,13,0,0,0,0,0
660,36.904,0.004672,16,1.0,1,0,0,0,0,0
661,36.926,0.05136,8192,0,13,0,0,0,0,0
662,36.995,0.004736,16,1.0,1,0,0,0,0,0
663,37.017,0.051072,8192,0,13,0,0,0,0,0
664,37.086,0.00464,16,1.0,1,0,0,0,0,0
665,37.108,0.051359,8192,0,13,0,0,0,0,0
666,37.178,0.004672,16,1.0,1,0,0,0,0,0
667,37.2,0.05136,8192,0,13,0,0,0,0,0
668,37.268,0.00464,16,1.0,1,0,0,0,0,0
669,37.291,0.051231,8192,0,13,0,0,0,0,0
670,37.361,0.003776,16,1.0,1,0,0,0,0,0
671,37.383,0.050848,8192,0,13,0,0,0,0,0
672,37.451,0.00464,16,1.0,1,0,0,0,0,0
673,37.473,0.051199,8192,0,13,0,0,0,0,0
674,37.542,0.004608,16,1.0,1,0,0,0,0,0
675,37.565,0.051136,8192,0,13,0,0,0,0,0
676,37.633,0.004608,16,1.0,1,0,0,0,0,0
677,37.656,0.05104,8192,0,13,0,0,0,0,0
678,37.724,0.004608,16,1.0,1,0,0,0,0,0
679,37.747,0.050688,8192,0,13,0,0,0,0,0
680,37.818,0.004576,16,1.0,1,0,0,0,0,0
681,37.84,0.051008,8192,0,13,0,0,0,0,0
682,37.909,0.004639,16,1.0,1,0,0,0,0,0
683,37.931,0.050976,8192,0,13,0,0,0,0,0
684,38.0,0.004608,16,1.0,1,0,0,0,0,0
685,38.022,0.050848,8192,0,13,0,0,0,0,0
686,38.09,0.00464,16,1.0,1,0,0,0,0,0
687,38.112,0.050527,8192,0,13,0,0,0,0,0
688,38.18,0.00464,16,1.0,1,0,0,0,0,0
689,38.202,0.050784,8192,0,13,0,0,0,0,0
690,38.271,0.00464,16,1.0,1,0,0,0,0,0
691,38.293,0.050879,8192,0,13,0,0,0,0,0
692,38.361,0.004608,16,1.0,1,0,0,0,0,0
693,38.384,0.050752,8192,0,13,0,0,0,0,0
694,38.452,0.00464,16,1.0,1,0,0,0,0,0
695,38.474,0.050463,8192,0,13,0,0,0,0,0
696,38.542,0.00464,16,1.0,1,0,0,0,0,0
697,38.564,0.050752,8192,0,13,0,0,0,0,0
698,38.633,0.004576,16,1.0,1,0,0,0,0,0
699,38.655,0.050784,8192,0,13,0,0,0,0,0
700,38.723,0.004704,16,1.0,1,0,0,0,0,0
701,38.746,0.05072,8192,0,13,0,0,0,0,0
702,38.813,0.004576,16,1.0,1,0,0,0,0,0
703,38.836,0.0504,8192,0,13,0,0,0,0,0
704,38.903,0.004608,16,1.0,1,0,0,0,0,0
705,38.925,0.050688,8192,0,13,0,0,0,0,0
706,38.994,0.00464,16,1.0,1,0,0,0,0,0
707,39.016,0.05072,8192,0,13,0,0,0,0,0
708,39.084,0.00464,16,1.0,1,0,0,0,0,0
709,39.107,0.050687,8192,0,13,0,0,0,0,0
710,39.175,0.004608,16,1.0,1,0,0,0,0,0
711,39.197,0.0504,8192,0,13,0,0,0,0,0
712,39.265,0.003776,16,1.0,1,0,0,0,0,0
713,39.286,0.050623,8192,0,13,0,0,0,0,0
714,39.355,0.004608,16,1.0,1,0,0,0,0,0
715,39.377,0.050624,8192,0,13,0,0,0,0,0
716,39.445,0.003776,16,1.0,1,0,0,0,0,0
717,39.466,0.050592,8192,0,13,0,0,0,0,0
718,39.534,0.003776,16,1.0,1,0,0,0,0,0
719,39.555,0.050368,8192,0,13,0,0,0,0,0
720,39.623,0.00464,16,1.0,1,0,0,0,0,0
721,39.645,0.050592,8192,0,13,0,0,0,0,0
722,39.713,0.004575,16,1.0,1,0,0,0,0,0
723,39.736,0.05056,8192,0,13,0,0,0,0,0
724,39.804,0.004608,16,1.0,1,0,0,0,0,0
725,39.826,0.050496,8192,0,13,0,0,0,0,0
726,39.894,0.004576,16,1.0,1,0,0,0,0,0
727,39.916,0.050367,8192,0,13,0,0,0,0,0
728,39.984,0.00464,16,1.0,1,0,0,0,0,0
729,40.006,0.050528,8192,0,13,0,0,0,0,0
730,40.074,0.00464,16,1.0,1,0,0,0,0,0
731,40.1,0.050559,8192,0,13,0,0,0,0,0
732,40.168,0.00464,16,1.0,1,0,0,0,0,0
733,40.19,0.050432,8192,0,13,0,0,0,0,0
734,40.258,0.00464,16,1.0,1,0,0,0,0,0
735,40.28,0.050335,8192,0,13,0,0,0,0,0
736,40.347,0.004608,16,1.0,1,0,0,0,0,0
737,40.369,0.050464,8192,0,13,0,0,0,0,0
738,40.437,0.004608,16,1.0,1,0,0,0,0,0
739,40.46,0.050432,8192,0,13,0,0,0,0,0
740,40.528,0.004608,16,1.0,1,0,0,0,0,0
741,40.55,0.050368,8192,0,13,0,0,0,0,0
742,40.617,0.004608,16,1.0,1,0,0,0,0,0
743,40.64,0.050304,8192,0,13,0,0,0,0,0
744,40.707,0.004576,16,1.0,1,0,0,0,0,0
745,40.729,0.050336,8192,0,13,0,0,0,0,0
746,40.798,0.00464,16,1.0,1,0,0,0,0,0
747,40.82,0.0504,8192,0,13,0,0,0,0,0
748,40.888,0.004576,16,1.0,1,0,0,0,0,0
749,40.91,0.050335,8192,0,13,0,0,0,0,0
750,40.977,0.004608,16,1.0,1,0,0,0,0,0
751,41.0,0.050304,8192,0,13,0,0,0,0,0
752,41.067,0.003712,16,1.0,1,0,0,0,0,0
753,41.088,0.050335,8192,0,13,0,0,0,0,0
754,41.156,0.003744,16,1.0,1,0,0,0,0,0
755,41.178,0.050304,8192,0,13,0,0,0,0,0
756,41.246,0.004608,16,1.0,1,0,0,0,0,0
757,41.268,0.050272,8192,0,13,0,0,0,0,0
758,41.341,0.004608,16,1.0,1,0,0,0,0,0
759,41.364,0.050208,8192,0,13,0,0,0,0,0
760,41.431,0.00368,16,1.0,1,0,0,0,0,0
761,41.453,0.050272,8192,0,13,0,0,0,0,0
762,41.521,0.004575,16,1.0,1,0,0,0,0,0
763,41.543,0.050272,8192,0,13,0,0,0,0,0
764,41.611,0.004608,16,1.0,1,0,0,0,0,0
765,41.633,0.050272,8192,0,13,0,0,0,0,0
766,41.7,0.004608,16,1.0,1,0,0,0,0,0
767,41.723,0.050271,8192,0,13,0,0,0,0,0
768,41.79,0.004608,16,1.0,1,0,0,0,0,0
769,41.812,0.05024,8192,0,13,0,0,0,0,0
770,41.88,0.00464,16,1.0,1,0,0,0,0,0
771,41.902,0.050271,8192,0,13,0,0,0,0,0
772,41.97,0.00464,16,1.0,1,0,0,0,0,0
773,41.992,0.05024,8192,0,13,0,0,0,0,0
774,42.06,0.004608,16,1.0,1,0,0,0,0,0
775,42.082,0.050271,8192,0,13,0,0,0,0,0
776,42.149,0.004608,16,1.0,1,0,0,0,0,0
777,42.171,0.050208,8192,0,13,0,0,0,0,0
778,42.239,0.004608,16,1.0,1,0,0,0,0,0
779,42.262,0.050208,8192,0,13,0,0,0,0,0
780,42.329,0.00464,16,1.0,1,0,0,0,0,0
781,42.352,0.050208,8192,0,13,0,0,0,0,0
782,42.419,0.00464,16,1.0,1,0,0,0,0,0
783,42.442,0.05024,8192,0,13,0,0,0,0,0
784,42.519,0.004576,16,1.0,1,0,0,0,0,0
785,42.541,0.050176,8192,0,13,0,0,0,0,0
786,42.609,0.004608,16,1.0,1,0,0,0,0,0
787,42.631,0.050176,8192,0,13,0,0,0,0,0
788,42.699,0.004608,16,1.0,1,0,0,0,0,0
789,42.721,0.050207,8192,0,13,0,0,0,0,0
790,42.796,0.004608,16,1.0,1,0,0,0,0,0
791,42.818,0.050176,8192,0,13,0,0,0,0,0
792,42.886,0.003744,16,1.0,1,0,0,0,0,0
793,42.908,0.050175,8192,0,13,0,0,0,0,0
794,42.977,0.004576,16,1.0,1,0,0,0,0,0
795,42.999,0.050176,8192,0,13,0,0,0,0,0
796,43.067,0.004608,16,1.0,1,0,0,0,0,0
797,43.103,0.050175,8192,0,13,0,0,0,0,0
798,43.17,0.003744,16,1.0,1,0,0,0,0,0
799,43.192,0.050176,8192,0,13,0,0,0,0,0
800,43.259,0.004576,16,1.0,1,0,0,0,0,0
801,43.282,0.050175,8192,0,13,0,0,0,0,0
802,43.35,0.00464,16,1.0,1,0,0,0,0,0
803,43.372,0.050176,8192,0,13,0,0,0,0,0
804,43.44,0.004576,16,1.0,1,0,0,0,0,0
805,43.462,0.050176,8192,0,13,0,0,0,0,0
806,43.529,0.004607,16,1.0,1,0,0,0,0,0
807,43.551,0.050176,8192,0,13,0,0,0,0,0
808,43.619,0.004608,16,1.0,1,0,0,0,0,0
809,43.641,0.050176,8192,0,13,0,0,0,0,0
810,43.709,0.004608,16,1.0,1,0,0,0,0,0
811,43.731,0.050144,8192,0,13,0,0,0,0,0
812,43.799,0.003872,16,1.0,1,0,0,0,0,0
813,43.82,0.050208,8192,0,13,0,0,0,0,0
814,43.888,0.004416,16,1.0,1,0,0,0,0,0
815,43.91,0.050207,8192,0,13,0,0,0,0,0
816,43.977,0.004608,16,1.0,1,0,0,0,0,0
817,43.999,0.050176,8192,0,13,0,0,0,0,0
818,44.068,0.004576,16,1.0,1,0,0,0,0,0
819,44.09,0.050175,8192,0,13,0,0,0,0,0
820,44.157,0.004608,16,1.0,1,0,0,0,0,0
821,44.179,0.050144,8192,0,13,0,0,0,0,0
822,44.247,0.003744,16,1.0,1,0,0,0,0,0
823,44.268,0.050176,8192,0,13,0,0,0,0,0
824,44.336,0.003712,16,1.0,1,0,0,0,0,0
825,44.357,0.050176,8192,0,13,0,0,0,0,0
826,44.425,0.003712,16,1.0,1,0,0,0,0,0
827,44.446,0.050144,8192,0,13,0,0,0,0,0
828,44.514,0.004608,16,1.0,1,0,0,0,0,0
829,44.536,0.050176,8192,0,13,0,0,0,0,0
830,44.603,0.004608,16,1.0,1,0,0,0,0,0
831,44.625,0.050176,8192,0,13,0,0,0,0,0
832,44.693,0.00464,16,1.0,1,0,0,0,0,0
833,44.715,0.050175,8192,0,13,0,0,0,0,0
834,44.783,0.004576,16,1.0,1,0,0,0,0,0
835,44.805,0.050144,8192,0,13,0,0,0,0,0
836,44.873,0.004608,16,1.0,1,0,0,0,0,0
837,44.895,0.050175,8192,0,13,0,0,0,0,0
838,44.963,0.004576,16,1.0,1,0,0,0,0,0
839,44.985,0.050176,8192,0,13,0,0,0,0,0
840,45.052,0.004608,16,1.0,1,0,0,0,0,0
841,45.075,0.050176,8192,0,13,0,0,0,0,0
842,45.143,0.004608,16,1.0,1,0,0,0,0,0
843,45.165,0.050144,8192,0,13,0,0,0,0,0
844,45.233,0.004608,16,1.0,1,0,0,0,0,0
845,45.255,0.050144,8192,0,13,0,0,0,0,0
846,45.322,0.004544,16,1.0,1,0,0,0,0,0
847,45.346,0.050208,8192,0,13,0,0,0,0,0
848,45.414,0.004512,16,1.0,1,0,0,0,0,0
849,45.436,0.050144,8192,0,13,0,0,0,0,0
850,45.504,0.004448,16,1.0,1,0,0,0,0,0
851,45.526,0.050143,8192,0,13,0,0,0,0,0
852,45.594,0.004448,16,1.0,1,0,0,0,0,0
853,45.616,0.050144,8192,0,13,0,0,0,0,0
854,45.683,0.00464,16,1.0,1,0,0,0,0,0
855,45.705,0.050175,8192,0,13,0,0,0,0,0
856,45.773,0.004608,16,1.0,1,0,0,0,0,0
857,45.795,0.050144,8192,0,13,0,0,0,0,0
858,45.863,0.004608,16,1.0,1,0,0,0,0,0
859,45.885,0.050144,8192,0,13,0,0,0,0,0
860,45.953,0.004608,16,1.0,1,0,0,0,0,0
861,45.975,0.050144,8192,0,13,0,0,0,0,0
862,46.042,0.004608,16,1.0,1,0,0,0,0,0
863,46.064,0.050176,8192,0,13,0,0,0,0,0
864,46.132,0.004608,16,1.0,1,0,0,0,0,0
865,46.153,0.050144,8192,0,13,0,0,0,0,0
866,46.221,0.004608,16,1.0,1,0,0,0,0,0
867,46.244,0.050144,8192,0,13,0,0,0,0,0
868,46.311,0.004576,16,1.0,1,0,0,0,0,0
869,46.333,0.050175,8192,0,13,0,0,0,0,0
870,46.401,0.004608,16,1.0,1,0,0,0,0,0
871,46.437,0.050176,8192,0,13,0,0,0,0,0
872,46.505,0.00464,16,1.0,1,0,0,0,0,0
873,46.528,0.050143,8192,0,13,0,0,0,0,0
874,46.596,0.004608,16,1.0,1,0,0,0,0,0
875,46.619,0.050144,8192,0,13,0,0,0,0,0
876,46.687,0.004608,16,1.0,1,0,0,0,0,0
877,46.71,0.050175,8192,0,13,0,0,0,0,0
878,46.778,0.004608,16,1.0,1,0,0,0,0,0
879,46.801,0.050144,8192,0,13,0,0,0,0,0
880,46.881,0.00464,16,1.0,1,0,0,0,0,0
881,46.904,0.050143,8192,0,13,0,0,0,0,0
882,46.972,0.004576,16,1.0,1,0,0,0,0,0
883,46.994,0.050144,8192,0,13,0,0,0,0,0
884,47.062,0.004608,16,1.0,1,0,0,0,0,0
885,47.087,0.050144,8192,0,13,0,0,0,0,0
886,47.155,0.004608,16,1.0,1,0,0,0,0,0
887,47.177,0.050176,8192,0,13,0,0,0,0,0
888,47.244,0.004448,16,1.0,1,0,0,0,0,0
889,47.267,0.050144,8192,0,13,0,0,0,0,0
890,47.335,0.004448,16,1.0,1,0,0,0,0,0
891,47.357,0.050176,8192,0,13,0,0,0,0,0
892,47.425,0.004608,16,1.0,1,0,0,0,0,0
893,47.447,0.050176,8192,0,13,0,0,0,0,0
894,47.514,0.004608,16,1.0,1,0,0,0,0,0
895,47.536,0.050175,8192,0,13,0,0,0,0,0
896,47.604,0.00464,16,1.0,1,0,0,0,0,0
897,47.626,0.050144,8192,0,13,0,0,0,0,0
898,47.694,0.004576,16,1.0,1,0,0,0,0,0
899,47.726,0.050175,8192,0,13,0,0,0,0,0
900,47.801,0.00464,16,1.0,1,0,0,0,0,0
901,47.824,0.050144,8192,0,13,0,0,0,0,0
902,47.892,0.004608,16,1.0,1,0,0,0,0,0
903,47.916,0.050175,8192,0,13,0,0,0,0,0
904,47.988,0.004544,16,1.0,1,0,0,0,0,0
905,48.01,0.050176,8192,0,13,0,0,0,0,0
906,48.078,0.00448,16,1.0,1,0,0,0,0,0
907,48.1,0.050143,8192,0,13,0,0,0,0,0
908,48.168,0.004448,16,1.0,1,0,0,0,0,0
909,48.19,0.050176,8192,0,13,0,0,0,0,0
910,48.257,0.004512,16,1.0,1,0,0,0,0,0
911,48.28,0.050176,8192,0,13,0,0,0,0,0
912,48.347,0.004512,16,1.0,1,0,0,0,0,0
913,48.369,0.050176,8192,0,13,0,0,0,0,0
914,48.438,0.00448,16,1.0,1,0,0,0,0,0
915,48.46,0.050144,8192,0,13,0,0,0,0,0
916,48.528,0.004448,16,1.0,1,0,0,0,0,0
917,48.55,0.050144,8192,0,13,0,0,0,0,0
918,48.617,0.003712,16,1.0,1,0,0,0,0,0
919,48.639,0.050176,8192,0,13,0,0,0,0,0
920,48.706,0.004256,16,1.0,1,0,0,0,0,0
921,48.728,0.050175,8192,0,13,0,0,0,0,0
922,48.797,0.00416,16,1.0,1,0,0,0,0,0
923,48.819,0.050144,8192,0,13,0,0,0,0,0
924,48.886,0.004608,16,1.0,1,0,0,0,0,0
925,48.908,0.050143,8192,0,13,0,0,0,0,0
926,48.976,0.004416,16,1.0,1,0,0,0,0,0
927,48.998,0.050176,8192,0,13,0,0,0,0,0
928,49.066,0.004096,16,1.0,1,0,0,0,0,0
929,49.088,0.050176,8192,0,13,0,0,0,0,0
930,49.156,0.004608,16,1.0,1,0,0,0,0,0
931,49.178,0.050176,8192,0,13,0,0,0,0,0
932,49.246,0.004608,16,1.0,1,0,0,0,0,0
933,49.268,0.050176,8192,0,13,0,0,0,0,0
934,49.343,0.003712,16,1.0,1,0,0,0,0,0
935,49.364,0.050176,8192,0,13,0,0,0,0,0
936,49.435,0.003712,16,1.0,1,0,0,0,0,0
937,49.457,0.050144,8192,0,13,0,0,0,0,0
938,49.525,0.003744,16,1.0,1,0,0,0,0,0
939,49.547,0.050143,8192,0,13,0,0,0,0,0
940,49.614,0.003712,16,1.0,1,0,0,0,0,0
941,49.635,0.050176,8192,0,13,0,0,0,0,0
942,49.703,0.003712,16,1.0,1,0,0,0,0,0
943,49.725,0.050143,8192,0,13,0,0,0,0,0
944,49.792,0.003712,16,1.0,1,0,0,0,0,0
945,49.814,0.050144,8192,0,13,0,0,0,0,0
946,49.882,0.004608,16,1.0,1,0,0,0,0,0
947,49.904,0.050143,8192,0,13,0,0,0,0,0
948,49.972,0.004608,16,1.0,1,0,0,0,0,0
949,49.994,0.050112,8192,0,13,0,0,0,0,0
950,50.062,0.004416,16,1.0,1,0,0,0,0,0
951,50.084,0.050144,8192,0,13,0,0,0,0,0
952,50.151,0.003712,16,1.0,1,0,0,0,0,0
953,50.173,0.050144,8192,0,13,0,0,0,0,0
954,50.241,0.004608,16,1.0,1,0,0,0,0,0
955,50.264,0.050176,8192,0,13,0,0,0,0,0
956,50.331,0.004608,16,1.0,1,0,0,0,0,0
957,50.353,0.050176,8192,0,13,0,0,0,0,0
958,50.421,0.003712,16,1.0,1,0,0,0,0,0
959,50.442,0.050176,8192,0,13,0,0,0,0,0
960,50.51,0.00464,16,1.0,1,0,0,0,0,0
961,50.532,0.050111,8192,0,13,0,0,0,0,0
962,50.6,0.004608,16,1.0,1,0,0,0,0,0
963,50.622,0.050144,8192,0,13,0,0,0,0,0
964,50.69,0.004608,16,1.0,1,0,0,0,0,0
965,50.712,0.050143,8192,0,13,0,0,0,0,0
966,50.779,0.004544,16,1.0,1,0,0,0,0,0
967,50.802,0.050176,8192,0,13,0,0,0,0,0
968,50.869,0.004544,16,1.0,1,0,0,0,0,0
969,50.891,0.050176,8192,0,13,0,0,0,0,0
970,50.96,0.003584,16,1.0,1,0,0,0,0,0
